f,S_aleatorio_media,S_aleatorio_std,S_grado,S_intermediacion_estatica,S_intermediacion_recalculada
0.5649717514124294,0.10197740112994348,0.0530317366162088,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.5706214689265536,0.09853107344632767,0.05225974047987405,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.576271186440678,0.09638418079096044,0.05142324604809859,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.5819209039548022,0.09192090395480225,0.04673286816447021,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.5875706214689266,0.09011299435028249,0.04613237126898529,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.5932203389830508,0.08666666666666668,0.04537728988749497,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.5988700564971752,0.08293785310734463,0.0426270601201684,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6045197740112994,0.08146892655367231,0.04147155283576446,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6101694915254238,0.07858757062146894,0.0396424387186802,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.615819209039548,0.07649717514124293,0.0377367912940521,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6214689265536724,0.07423728813559322,0.03657929051014615,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6271186440677966,0.07265536723163842,0.03650870879923004,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.632768361581921,0.07096045197740113,0.03511594965665577,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6384180790960452,0.07005649717514124,0.03496578643717101,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6440677966101694,0.06740112994350282,0.03417542568948469,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6497175141242938,0.06587570621468926,0.033852810499061706,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.655367231638418,0.06372881355932203,0.03310023278585008,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6610169491525424,0.06242937853107345,0.03262236573149481,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6666666666666666,0.06073446327683616,0.03149598833784595,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.672316384180791,0.05898305084745763,0.030560214496051626,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6779661016949152,0.05734463276836158,0.029201250458380394,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6836158192090396,0.05525423728813559,0.02870239827416715,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6892655367231638,0.05355932203389831,0.027880729884459762,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.6949152542372882,0.051807909604519774,0.027350383754309798,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7005649717514124,0.05045197740112994,0.026270465412202022,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7062146892655368,0.048757062146892655,0.024523623816805937,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.711864406779661,0.046158192090395476,0.021918877069797598,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7175141242937854,0.044463276836158194,0.02185405912364151,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7231638418079096,0.043276836158192084,0.02198005704527499,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7288135593220338,0.041412429378531075,0.020739818722053917,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7344632768361582,0.04062146892655367,0.020294151228038515,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7401129943502824,0.03853107344632768,0.019395451874897652,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7457627118644068,0.03694915254237288,0.018301364389086767,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.751412429378531,0.03598870056497175,0.017714737817737185,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7570621468926554,0.034237288135593215,0.01627608402770452,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7627118644067796,0.03344632768361582,0.0159733564686222,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.768361581920904,0.03231638418079096,0.014433749749200678,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7740112994350282,0.031129943502824862,0.013231377248441067,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7796610169491526,0.03022598870056497,0.013155130567024954,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7853107344632768,0.02870056497175141,0.012327797698690855,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.7909604519774012,0.02779661016949152,0.012009853539565353,0.005649717514124294,0.005649717514124294,0.011299435028248588
